"ad_date","campaign_name","adset_name","spend","impressions","reach","clicks","leads","value","url_parameters","media_source"
2021-10-26,Wholesale,Wide,842,1004,3230,23,1,1267,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-26,Wholesale,Interests,1331,4327,3689,9,1,1997,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-25,Crazy discounts,Improvement,376,2713,1880,26,0,458,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-25,Lookalike,Broad new,5537,9884,5981,40,3,4887,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-25,Lookalike,Trending new,10253,40813,53112,392,7,13871,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-25,Lookalike,Broad,12504,39229,32614,346,4,16384,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-25,Wholesale,Interests,1450,3658,6193,36,0,1290,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-25,Wholesale,Clean,1009,5247,1742,9,1,1456,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-25,Wholesale,Wide,1703,3833,952,14,0,2526,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-25,Crazy discounts,Improvement,313,1404,381,11,0,470,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-25,Wholesale,Wide,1260,1067,358,17,1,1496,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-25,Wholesale,Clean,1025,3969,4166,24,1,1302,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-25,Wholesale,Interests,2077,6242,1167,9,0,1527,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-24,Crazy discounts,Improvement,1630,2115,3555,65,1,2225,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-24,Lookalike,Broad new,2067,5020,5158,94,2,1962,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-24,Lookalike,Broad,16699,64130,52912,377,12,13711,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-24,Lookalike,Trending new,10800,10230,46309,290,3,9323,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-24,Wholesale,Clean,2815,1684,3654,15,1,4852,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-24,Wholesale,Interests,1517,3991,6366,39,0,1411,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-24,Wholesale,Wide,313,3077,1588,4,1,290,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-24,Crazy discounts,Improvement,1067,2084,4675,11,1,1599,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-24,Wholesale,Interests,394,3176,4531,27,1,256,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-24,Wholesale,Clean,590,930,3762,21,0,878,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-24,Wholesale,Wide,1425,1039,2235,20,0,1062,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-23,Lookalike,Broad,9976,69311,47468,427,3,9849,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-23,Lookalike,Trending new,6818,24534,10792,564,9,10395,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-23,Lookalike,Broad new,2108,3442,2969,30,2,1937,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-23,Wholesale,Clean,2420,4039,3369,26,0,2106,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-23,Wholesale,Wide,390,1706,2114,10,0,561,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-23,Wholesale,Interests,1840,7311,5404,57,0,1775,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-23,Crazy discounts,Improvement,1228,5417,3066,42,1,1338,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-23,Wholesale,Wide,1249,2173,834,14,1,1479,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-23,Wholesale,Interests,1416,3418,5976,8,1,1351,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-22,Electronics,Narrow,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-22,Lookalike,Broad new,677,3693,5836,47,0,739,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-22,Lookalike,Broad,17285,50870,47056,318,5,27178,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-22,Lookalike,Trending new,12680,44789,19444,372,11,14837,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-22,Wholesale,Interests,1845,2271,3800,38,1,2726,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-22,Wholesale,Wide,1354,739,3097,8,1,1845,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-22,Wholesale,Clean,2738,3616,6938,42,0,4004,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-22,Electronics,Narrow,0,0,0,0,0,0,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-22,Wholesale,Interests,1685,4056,4579,22,0,2620,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-22,Wholesale,Wide,1222,1514,555,10,1,1573,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-22,Wholesale,Clean,1187,3779,682,37,0,1639,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-21,Crazy discounts,Improvement,394,4372,5253,67,0,579,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-21,Electronics,Narrow,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-21,Lookalike,Broad new,1954,2378,1089,26,0,1497,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-21,Lookalike,Trending new,19503,54308,40060,866,4,18032,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-21,Lookalike,Broad,15186,30582,25375,380,14,22212,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-21,Wholesale,Clean,2108,4780,5883,29,1,1604,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-21,Wholesale,Wide,2000,1576,2286,16,1,2299,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-21,Wholesale,Interests,2893,3659,3685,37,1,3855,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-21,Crazy discounts,Improvement,236,1935,4196,34,1,380,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-21,Electronics,Narrow,0,0,0,0,0,0,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-21,Wholesale,Wide,374,921,657,13,1,546,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-21,Wholesale,Clean,2491,1168,3792,28,1,3905,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-21,Wholesale,Interests,747,2187,1509,19,1,578,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-20,Crazy discounts,Improvement,1231,8550,5734,19,2,2047,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-20,Electronics,Narrow,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-20,Lookalike,Broad new,1487,4006,2096,52,1,2261,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-20,Lookalike,Broad,17979,35853,19715,159,2,23660,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-20,Lookalike,Trending new,19261,41090,43151,196,9,28238,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-20,Wholesale,Interests,3093,1903,3279,6,1,4524,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-20,Wholesale,Clean,2248,4517,2601,33,0,2896,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-20,Wholesale,Wide,563,1838,670,11,0,840,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-20,Crazy discounts,Improvement,602,3762,3337,62,1,814,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-20,Wholesale,Interests,476,5880,1108,3,1,369,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-20,Wholesale,Wide,1009,2315,1485,5,0,906,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-20,Wholesale,Clean,2216,3782,3226,17,1,1467,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-19,Crazy discounts,Improvement,709,5830,5597,39,0,1171,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-19,Electronics,Narrow,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-19,Lookalike,Trending new,20926,62200,51259,506,5,24465,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-19,Lookalike,Broad new,1450,1898,1376,32,0,2241,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-19,Lookalike,Broad,9441,49790,48871,185,1,15943,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-19,Wholesale,Wide,1646,1223,494,37,1,1478,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-19,Wholesale,Clean,1247,1905,2381,19,1,1441,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-19,Electronics,Narrow,0,0,0,0,0,0,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-19,Wholesale,Interests,899,6333,2906,26,1,755,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-19,Wholesale,Clean,3681,5646,4159,60,0,4447,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-19,Wholesale,Wide,1292,2893,1148,6,0,901,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-18,Crazy discounts,Improvement,1220,3141,5130,59,1,1020,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-18,Electronics,Narrow,4867,3794,9132,79,1,3894,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-18,Lookalike,Broad,4106,32401,65926,178,5,5353,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-18,Lookalike,Trending new,16630,30167,14240,707,9,23504,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-18,Wholesale,Interests,3230,7796,4481,26,1,3776,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-18,Wholesale,Clean,1461,1966,4891,22,1,1506,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-18,Wholesale,Wide,2608,4591,1232,6,1,3320,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-18,Crazy discounts,Improvement,1158,5541,1626,39,0,1766,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-18,Electronics,Narrow,2873,10140,2750,43,0,3415,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-18,Wholesale,Clean,1622,2223,4131,28,1,1988,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-18,Wholesale,Interests,1376,1120,6269,37,1,921,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-18,Wholesale,Wide,1672,4210,2144,28,0,1549,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-17,Brand,Spotlight,13,42,42,0,0,19,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-17,Crazy discounts,Improvement,1421,1571,3021,51,2,1308,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-17,Electronics,Narrow,22774,56081,61306,122,3,35231,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-17,Lookalike,Broad,5716,18160,47921,272,14,4586,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-17,Lookalike,Trending new,13234,30243,19469,327,10,20581,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-17,Lookalike,Broad new,933,1926,1768,20,1,1285,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-17,Wholesale,Interests,2024,4401,2661,13,0,1942,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-17,Wholesale,Clean,3519,6716,2816,32,1,2734,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-17,Wholesale,Wide,1992,5119,2767,10,0,3466,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-17,Crazy discounts,Improvement,1375,4422,5068,48,1,2048,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-17,Electronics,Narrow,6221,29798,17378,224,6,9206,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-17,Wholesale,Wide,2442,4751,2312,15,1,3394,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-17,Wholesale,Clean,4582,2177,6282,18,1,6148,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-17,Wholesale,Interests,1018,3110,1767,7,0,1599,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-16,Brand,Spotlight,65,131,35,0,0,66,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-16,Crazy discounts,Improvement,1253,3352,7580,40,1,1717,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-16,Electronics,Narrow,10673,67637,37759,315,7,18636,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-16,Lookalike,Broad,9771,52968,24338,164,13,12816,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-16,Lookalike,Trending new,8454,26122,15884,812,5,14126,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-16,Lookalike,Broad new,1524,538,2499,6,0,1582,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-16,Wholesale,Interests,1936,6651,6429,11,1,1868,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-16,Wholesale,Wide,301,923,357,15,0,495,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-16,Crazy discounts,Improvement,557,4739,3827,31,1,612,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-16,Electronics,Narrow,6262,41201,57977,148,1,4921,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-16,Wholesale,Clean,2251,2392,4341,44,2,1835,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-16,Wholesale,Interests,1421,2018,2423,27,1,1014,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-16,Wholesale,Wide,216,509,521,9,0,281,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-15,Brand,Spotlight,129,55,109,0,0,222,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-15,Crazy discounts,Improvement,694,2407,1354,60,1,619,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-15,Electronics,Narrow,16684,23882,27725,224,0,24835,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-15,Lookalike,Trending new,6573,36831,23761,176,14,8932,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-15,Lookalike,Broad new,1658,669,2511,30,1,1649,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-15,Lookalike,Broad,8631,34719,37116,324,10,14606,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-15,Wholesale,Clean,2027,3114,11646,16,0,1751,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-15,Wholesale,Interests,2721,5304,4643,11,0,3947,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-15,Wholesale,Wide,1053,1998,980,17,0,1299,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-15,Electronics,Narrow,18973,16915,37395,162,1,28675,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-15,Wholesale,Wide,1403,2075,483,10,0,1390,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-15,Wholesale,Clean,786,8537,9063,25,2,815,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-15,Wholesale,Interests,3002,576,4517,5,1,3630,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-14,Brand,Spotlight,20,123,144,0,0,26,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-14,Crazy discounts,Improvement,1544,2705,1722,34,0,1384,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-14,Electronics,Narrow,17863,35283,22041,216,8,19666,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-14,Lookalike,Broad,12131,20855,37779,347,7,20579,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-14,Lookalike,Trending new,7382,10779,69637,793,8,11401,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-14,Lookalike,Broad new,720,1542,1439,37,1,669,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-14,Wholesale,Wide,2228,2727,1858,7,1,2251,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-14,Wholesale,Interests,1380,4933,4252,33,0,2343,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-14,Wholesale,Clean,6025,9730,3561,30,2,5994,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-14,Crazy discounts,Improvement,279,3344,3436,20,0,239,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-14,Electronics,Narrow,3491,63367,21088,139,6,3545,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-14,Wholesale,Clean,6279,2954,5897,33,3,8738,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-14,Wholesale,Wide,2047,817,1248,13,0,2740,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-14,Wholesale,Interests,1404,2287,1396,6,0,1766,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-13,Crazy discounts,Improvement,1521,3867,1805,24,0,2415,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-13,Electronics,Narrow,16800,26134,21614,244,8,27915,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-13,Lookalike,Broad,9000,7360,17054,134,9,9812,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-13,Lookalike,Broad new,2548,1683,1289,8,2,3286,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-13,Lookalike,Trending new,23172,37279,64006,1247,12,38578,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-13,Wholesale,Wide,1898,2347,2216,8,1,1974,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-13,Wholesale,Clean,7188,6488,6796,56,1,8131,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-13,Wholesale,Interests,1868,2283,4865,28,1,3052,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-13,Electronics,Narrow,4294,16593,17753,89,2,5311,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-13,Wholesale,Interests,1966,844,2393,6,1,2799,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-13,Wholesale,Wide,1755,668,438,3,1,1153,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-12,Crazy discounts,Improvement,1218,8176,6932,108,0,1372,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-12,Electronics,Narrow,21100,41471,60076,346,1,26406,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-12,Lookalike,Broad new,712,2467,3934,5,0,858,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-12,Lookalike,Broad,5799,17145,22838,67,1,6769,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-12,Lookalike,Trending new,7843,39513,34995,496,2,10420,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-12,Wholesale,Wide,1270,2064,2217,26,1,2156,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-12,Wholesale,Clean,5506,9000,8210,44,2,4797,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-12,Wholesale,Interests,3738,5299,3463,11,1,4090,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-12,Crazy discounts,Improvement,1252,5415,4971,19,1,1172,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-12,Electronics,Narrow,8136,10801,9346,69,5,7399,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-12,Wholesale,Interests,1205,1391,4317,12,1,1373,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-12,Wholesale,Clean,4859,4880,4656,21,3,5106,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-12,Wholesale,Wide,1427,2768,1196,22,1,1864,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-11,Crazy discounts,Improvement,2124,13158,9288,57,2,2776,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-11,Lookalike,Trending new,20140,44612,66008,606,10,32833,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-11,Lookalike,Broad new,1519,1741,2420,29,1,2463,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-11,Lookalike,Broad,5847,9905,27968,97,5,5215,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-11,Wholesale,Clean,4268,11549,12283,35,1,6725,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-11,Wholesale,Wide,651,1214,1180,8,0,744,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-11,Crazy discounts,Improvement,2537,7760,6837,31,3,3341,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-11,Wholesale,Interests,3002,4751,1056,25,2,2119,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-11,Wholesale,Clean,2526,10479,3721,61,1,2332,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-10,Crazy discounts,Improvement,3354,4311,4597,111,1,2740,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-10,Electronics,Narrow,23531,37014,33809,54,1,27500,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-10,Lookalike,Broad,13334,45648,12145,188,1,15048,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-10,Lookalike,Trending new,4943,76010,40320,634,5,5211,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-10,Wholesale,Clean,3128,2372,8553,36,1,3722,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-10,Wholesale,Interests,3519,1641,2262,10,0,3617,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-10,Wholesale,Wide,1138,1520,3421,18,0,1855,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-10,Crazy discounts,Improvement,1383,11206,3710,23,1,1048,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-10-10,Electronics,Narrow,2715,67161,52530,163,6,2366,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-10-10,Wholesale,Wide,2139,635,1751,17,0,2382,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-10,Wholesale,Clean,3570,3412,903,41,2,4202,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-10-10,Wholesale,Interests,2321,4331,2556,3,0,2619,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-10-09,Crazy discounts,Improvement,1495,4972,14453,127,3,1810,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-10-09,Electronics,Narrow,17943,47257,31152,197,3,16487,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-09,Lookalike,Broad,12049,26208,38457,293,9,9200,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-09,Lookalike,Trending new,28302,58488,13995,284,3,22855,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-10-09,Lookalike,Broad new,1187,862,3077,33,0,1165,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-10-09,Promos,Parents,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-10-09,Wholesale,Interests,3619,4532,5839,12,1,5688,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-10-09,Wholesale,Wide,85,74,71,1,0,115,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-09,Wholesale,Clean,5829,4203,8477,79,1,8133,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-10-09,Crazy discounts,Improvement,1637,8972,10819,146,2,1125,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
